panel,candidate_label,opponent_label,seed,seat,candidate_reward,opponent_reward,margin
Selected public histories,V221B,raw_e107146089,357808237,0,78684.0,82671.0,-3987.0
Selected public histories,V221B,raw_e107146089,357808237,1,83931.0,88192.0,-4261.0
Selected public histories,V221B,raw_e107146211,23255758,0,117223.0,119621.0,-2398.0
Selected public histories,V221B,raw_e107146211,23255758,1,117223.0,119621.0,-2398.0
Selected public histories,V221B,raw_e107146988,2033367492,0,140276.0,140848.0,-572.0
Selected public histories,V221B,raw_e107146988,2033367492,1,140276.0,140848.0,-572.0
Selected public histories,V221B,raw_e107147000,1734357680,0,98570.0,93660.0,4910.0
Selected public histories,V221B,raw_e107147000,1734357680,1,98570.0,93660.0,4910.0
Selected public histories,V221B,raw_e107147964,1473587721,0,132093.0,101061.0,31032.0
Selected public histories,V221B,raw_e107147964,1473587721,1,132093.0,101061.0,31032.0
Selected public histories,V221B,raw_e107148933,415719621,0,89748.0,90662.0,-914.0
Selected public histories,V221B,raw_e107148933,415719621,1,89748.0,90662.0,-914.0
Selected public histories,V221B,raw_e107148958,355384596,0,112422.0,112420.0,2.0
Selected public histories,V221B,raw_e107148958,355384596,1,112422.0,112420.0,2.0
Selected public histories,V221B,raw_e107150894,1436792535,0,136321.0,127715.0,8606.0
Selected public histories,V221B,raw_e107150894,1436792535,1,136321.0,127715.0,8606.0
Selected public histories,V221B,raw_e107151984,835682194,0,123546.0,121107.0,2439.0
Selected public histories,V221B,raw_e107151984,835682194,1,123546.0,121107.0,2439.0
Selected public histories,V221B,raw_e107152753,1628463755,0,138552.0,135661.0,2891.0
Selected public histories,V221B,raw_e107152753,1628463755,1,138552.0,135661.0,2891.0
Selected public histories,V221B,raw_e107155752,1996928937,0,77506.0,75336.0,2170.0
Selected public histories,V221B,raw_e107155752,1996928937,1,77506.0,75336.0,2170.0
Selected public histories,V221B,raw_e107149857,1081587954,0,139049.0,138433.0,616.0
Selected public histories,V221B,raw_e107149857,1081587954,1,139049.0,138433.0,616.0
Selected public histories,V221B,raw_e107154765,642514807,0,181766.0,99612.0,82154.0
Selected public histories,V221B,raw_e107154765,642514807,1,181766.0,99612.0,82154.0
Selected public histories,V221B,raw_e107145084,1181911364,0,109003.0,105395.0,3608.0
Selected public histories,V221B,raw_e107145084,1181911364,1,114320.0,104872.0,9448.0
Selected public histories,V221B,raw_e107157671,551037914,0,129720.0,113619.0,16101.0
Selected public histories,V221B,raw_e107157671,551037914,1,104386.0,92593.0,11793.0
Selected public histories,V221B,raw_e107159632,1524420450,0,85991.0,72689.0,13302.0
Selected public histories,V221B,raw_e107159632,1524420450,1,86632.0,71287.0,15345.0
Selected public histories,V221B,raw_e107160698,1046529896,0,86265.0,88447.0,-2182.0
Selected public histories,V221B,raw_e107160698,1046529896,1,86265.0,88447.0,-2182.0
Selected public histories,V221B,raw_e107160938,906113553,0,114387.0,114145.0,242.0
Selected public histories,V221B,raw_e107160938,906113553,1,114387.0,114145.0,242.0
Selected public histories,V221B,raw_e107162440,480421407,0,147517.0,147510.0,7.0
Selected public histories,V221B,raw_e107162440,480421407,1,147517.0,147510.0,7.0
Selected public histories,V221B,raw_e107162625,1280967893,0,102280.0,102273.0,7.0
Selected public histories,V221B,raw_e107162625,1280967893,1,102280.0,102273.0,7.0
Selected public histories,V221B,raw_e107164679,2143443210,0,62349.0,61059.0,1290.0
Selected public histories,V221B,raw_e107164679,2143443210,1,62349.0,61059.0,1290.0
Selected public histories,V221B,raw_e107141031,1596034188,0,133161.0,126937.0,6224.0
Selected public histories,V221B,raw_e107141031,1596034188,1,133161.0,126937.0,6224.0
Selected public histories,V221B,raw_e107161636,477635443,0,88959.0,82447.0,6512.0
Selected public histories,V221B,raw_e107161636,477635443,1,88959.0,82447.0,6512.0
Selected public histories,V221B,raw_e107167524,550343900,0,91486.0,91050.0,436.0
Selected public histories,V221B,raw_e107167524,550343900,1,91486.0,91050.0,436.0
Selected public histories,V221B,raw_e107170415,1208779697,0,81593.0,81586.0,7.0
Selected public histories,V221B,raw_e107170415,1208779697,1,81593.0,81586.0,7.0
Selected public histories,V221B,raw_e107171344,1229691992,0,104737.0,104735.0,2.0
Selected public histories,V221B,raw_e107171344,1229691992,1,104737.0,104735.0,2.0
Selected public histories,V221B,raw_e107173444,218924973,0,119927.0,119920.0,7.0
Selected public histories,V221B,raw_e107173444,218924973,1,119927.0,119920.0,7.0
Selected public histories,V221B,raw_e107174328,1136614429,0,115333.0,115326.0,7.0
Selected public histories,V221B,raw_e107174328,1136614429,1,115333.0,115326.0,7.0
Selected public histories,V221B,raw_e107157695,2120446187,0,95790.0,89821.0,5969.0
Selected public histories,V221B,raw_e107157695,2120446187,1,95790.0,89821.0,5969.0
Selected public histories,V221B,raw_e107175293,425716973,0,113498.0,113491.0,7.0
Selected public histories,V221B,raw_e107175293,425716973,1,113498.0,113491.0,7.0
Selected public histories,V221B,raw_e107177239,1685686206,0,85910.0,85903.0,7.0
Selected public histories,V221B,raw_e107177239,1685686206,1,85910.0,85903.0,7.0
Selected public histories,V221B,raw_e107178199,1197955307,0,88286.0,76835.0,11451.0
Selected public histories,V221B,raw_e107178199,1197955307,1,88286.0,76835.0,11451.0
Selected public histories,V221B,raw_e107179158,1590465173,0,87416.0,90458.0,-3042.0
Selected public histories,V221B,raw_e107179158,1590465173,1,87416.0,90458.0,-3042.0
Selected public histories,V221B,raw_e107180134,2002392718,0,111237.0,111230.0,7.0
Selected public histories,V221B,raw_e107180134,2002392718,1,111237.0,111230.0,7.0
Selected public histories,V221B,raw_e107181996,68660242,0,114665.0,114658.0,7.0
Selected public histories,V221B,raw_e107181996,68660242,1,114665.0,114658.0,7.0
Selected public histories,V221B,raw_e107182071,338930176,0,94001.0,93994.0,7.0
Selected public histories,V221B,raw_e107182071,338930176,1,94001.0,93994.0,7.0
Selected public histories,V221B,raw_e107183046,1150683068,0,67351.0,70759.0,-3408.0
Selected public histories,V221B,raw_e107183046,1150683068,1,67351.0,70759.0,-3408.0
Selected public histories,V221B,raw_e107184002,1777200501,0,124304.0,124316.0,-12.0
Selected public histories,V221B,raw_e107184002,1777200501,1,124304.0,124316.0,-12.0
Selected public histories,V221B,raw_e107184586,1403906361,0,94106.0,96832.0,-2726.0
Selected public histories,V221B,raw_e107184586,1403906361,1,94106.0,96832.0,-2726.0
Selected public histories,V221B,raw_e107185019,1361955418,0,111480.0,111473.0,7.0
Selected public histories,V221B,raw_e107185019,1361955418,1,111480.0,111473.0,7.0
Selected public histories,V221B,raw_e107185938,1260587856,0,80579.0,80572.0,7.0
Selected public histories,V221B,raw_e107185938,1260587856,1,80579.0,80572.0,7.0
Selected public histories,V221B,raw_e107187853,1833990377,0,77589.0,83101.0,-5512.0
Selected public histories,V221B,raw_e107187853,1833990377,1,77589.0,83101.0,-5512.0
Selected public histories,V221B,raw_e107188834,296613429,0,63926.0,57094.0,6832.0
Selected public histories,V221B,raw_e107188834,296613429,1,63926.0,57094.0,6832.0
Selected public histories,V221B,raw_e107189790,314403306,0,124647.0,124640.0,7.0
Selected public histories,V221B,raw_e107189790,314403306,1,124647.0,124640.0,7.0
Selected public histories,V221B,raw_e107190763,405219515,0,105137.0,99316.0,5821.0
Selected public histories,V221B,raw_e107190763,405219515,1,105137.0,99316.0,5821.0
Selected public histories,V221B,raw_e107147975,54894417,0,79352.0,70092.0,9260.0
Selected public histories,V221B,raw_e107147975,54894417,1,79352.0,70092.0,9260.0
Selected public histories,V221B,raw_e107155773,205827863,0,96006.0,95342.0,664.0
Selected public histories,V221B,raw_e107155773,205827863,1,96006.0,95342.0,664.0
Selected public histories,V221B,raw_e107157731,720306786,0,99059.0,91199.0,7860.0
Selected public histories,V221B,raw_e107157731,720306786,1,99059.0,91199.0,7860.0
Selected public histories,V221B,raw_e107161670,1457951556,0,95025.0,95018.0,7.0
Selected public histories,V221B,raw_e107161670,1457951556,1,95025.0,95018.0,7.0
Selected public histories,V221B,raw_e107165549,1541136086,0,88413.0,78457.0,9956.0
Selected public histories,V221B,raw_e107165549,1541136086,1,88413.0,78457.0,9956.0
Selected public histories,V221B,raw_e107167500,8438531,0,86149.0,86142.0,7.0
Selected public histories,V221B,raw_e107167500,8438531,1,86149.0,86142.0,7.0
Selected public histories,V221B,raw_e107167744,546540431,0,75411.0,75404.0,7.0
Selected public histories,V221B,raw_e107167744,546540431,1,75411.0,75404.0,7.0
Selected public histories,V221B,raw_e107140703,576610249,0,112964.0,103849.0,9115.0
Selected public histories,V221B,raw_e107140703,576610249,1,112964.0,103849.0,9115.0
Selected public histories,V221B,raw_e107162640,996265899,0,90254.0,81491.0,8763.0
Selected public histories,V221B,raw_e107162640,996265899,1,90254.0,81491.0,8763.0
Selected public histories,V221B,raw_e107169430,440259693,0,57035.0,50164.0,6871.0
Selected public histories,V221B,raw_e107169430,440259693,1,57035.0,50164.0,6871.0
Selected public histories,V221B,raw_e107169583,560651897,0,123884.0,105191.0,18693.0
Selected public histories,V221B,raw_e107169583,560651897,1,123884.0,105191.0,18693.0
Selected public histories,V221B,raw_e107171416,1610574719,0,55887.0,51211.0,4676.0
Selected public histories,V221B,raw_e107171416,1610574719,1,53148.0,49328.0,3820.0
Selected public histories,V221B,raw_e107175336,706884954,0,129550.0,122674.0,6876.0
Selected public histories,V221B,raw_e107175336,706884954,1,129550.0,122674.0,6876.0
Selected public histories,V221B,raw_e107176310,1944334184,0,79393.0,72304.0,7089.0
Selected public histories,V221B,raw_e107176310,1944334184,1,79393.0,72304.0,7089.0
Selected public histories,V221B,raw_e107177263,2029754698,0,136407.0,133845.0,2562.0
Selected public histories,V221B,raw_e107177263,2029754698,1,136407.0,133845.0,2562.0
Selected public histories,V221B,raw_e107178239,1419831091,0,66228.0,68631.0,-2403.0
Selected public histories,V221B,raw_e107178239,1419831091,1,66228.0,68631.0,-2403.0
Selected public histories,V221B,raw_e107179201,1969812780,0,85484.0,81057.0,4427.0
Selected public histories,V221B,raw_e107179201,1969812780,1,85484.0,81057.0,4427.0
Selected public histories,V221B,raw_e107181333,764892126,0,81913.0,59101.0,22812.0
Selected public histories,V221B,raw_e107181333,764892126,1,81913.0,59101.0,22812.0
Selected public histories,V221B,raw_e107182131,1195544695,0,120232.0,116547.0,3685.0
Selected public histories,V221B,raw_e107182131,1195544695,1,120232.0,116547.0,3685.0
Selected public histories,V221B,raw_e107184064,1949029162,0,73647.0,65976.0,7671.0
Selected public histories,V221B,raw_e107184064,1949029162,1,73647.0,65976.0,7671.0
Selected public histories,V221B,raw_e107184992,850033956,0,72636.0,69705.0,2931.0
Selected public histories,V221B,raw_e107184992,850033956,1,72636.0,69705.0,2931.0
Selected public histories,V221B,raw_e107186008,1617295790,0,108221.0,104303.0,3918.0
Selected public histories,V221B,raw_e107186008,1617295790,1,108221.0,104303.0,3918.0
Selected public histories,V221B,raw_e107187934,1987581271,0,99511.0,99685.0,-174.0
Selected public histories,V221B,raw_e107187934,1987581271,1,99511.0,99685.0,-174.0
Selected public histories,V221B,raw_e107188161,1730588558,0,95649.0,98505.0,-2856.0
Selected public histories,V221B,raw_e107188161,1730588558,1,95649.0,98505.0,-2856.0
Selected public histories,V221B,raw_e107190518,1833953371,0,114402.0,105156.0,9246.0
Selected public histories,V221B,raw_e107190518,1833953371,1,114402.0,105156.0,9246.0
Selected public histories,V221B,raw_e107191723,2079239229,0,66317.0,67647.0,-1330.0
Selected public histories,V221B,raw_e107191723,2079239229,1,66869.0,66478.0,391.0
Selected public histories,V221B,raw_e107194627,1381959040,0,72891.0,72884.0,7.0
Selected public histories,V221B,raw_e107194627,1381959040,1,72891.0,72884.0,7.0
Selected public histories,V221B,raw_e107195459,978608682,0,82685.0,82678.0,7.0
Selected public histories,V221B,raw_e107195459,978608682,1,82685.0,82678.0,7.0
Selected public histories,V221B,raw_e107196599,1439611165,0,120292.0,120290.0,2.0
Selected public histories,V221B,raw_e107196599,1439611165,1,120292.0,120290.0,2.0
Selected public histories,V221B,raw_e107191256,396986179,0,74952.0,76147.0,-1195.0
Selected public histories,V221B,raw_e107191256,396986179,1,74952.0,76147.0,-1195.0
Selected public histories,V221B,raw_e107191357,2064673682,0,117319.0,109588.0,7731.0
Selected public histories,V221B,raw_e107191357,2064673682,1,117319.0,109588.0,7731.0
Selected public histories,V221B,raw_e107191873,216407471,0,114241.0,115739.0,-1498.0
Selected public histories,V221B,raw_e107191873,216407471,1,114241.0,115739.0,-1498.0
Selected public histories,V221B,raw_e107194205,1627172002,0,112758.0,112756.0,2.0
Selected public histories,V221B,raw_e107194205,1627172002,1,112758.0,112756.0,2.0
Selected public histories,V221B,raw_e107195462,1441026326,0,135616.0,128780.0,6836.0
Selected public histories,V221B,raw_e107195462,1441026326,1,135616.0,128780.0,6836.0
Guarded rank routes,V224C,fresh_r1000_e106929043,3101900,0,47946.0,36554.0,11392.0
Guarded rank routes,V224C,fresh_r1000_e106929043,3101900,1,47946.0,36554.0,11392.0
Guarded rank routes,V224C,fresh_r1000_e106929043,3101901,0,142281.0,115910.0,26371.0
Guarded rank routes,V224C,fresh_r1000_e106929043,3101901,1,142281.0,115910.0,26371.0
Guarded rank routes,V224C,fresh_r1000_e106932726,3101900,0,47504.0,32248.0,15256.0
Guarded rank routes,V224C,fresh_r1000_e106932726,3101900,1,47504.0,32248.0,15256.0
Guarded rank routes,V224C,fresh_r1000_e106932726,3101901,0,141244.0,127833.0,13411.0
Guarded rank routes,V224C,fresh_r1000_e106932726,3101901,1,141244.0,127833.0,13411.0
Guarded rank routes,V224C,fresh_r10_e106932725,3102900,0,68926.0,61975.0,6951.0
Guarded rank routes,V224C,fresh_r10_e106932725,3102900,1,68926.0,61975.0,6951.0
Guarded rank routes,V224C,fresh_r10_e106932725,3102901,0,111850.0,75054.0,36796.0
Guarded rank routes,V224C,fresh_r10_e106932725,3102901,1,111850.0,75054.0,36796.0
Guarded rank routes,V224C,fresh_r10_e106936321,3102900,0,66004.0,63235.0,2769.0
Guarded rank routes,V224C,fresh_r10_e106936321,3102900,1,66004.0,63235.0,2769.0
Guarded rank routes,V224C,fresh_r10_e106936321,3102901,0,108811.0,85572.0,23239.0
Guarded rank routes,V224C,fresh_r10_e106936321,3102901,1,108811.0,85572.0,23239.0
Guarded rank routes,V224C,fresh_r1500_e106926027,3101900,0,46395.0,32042.0,14353.0
Guarded rank routes,V224C,fresh_r1500_e106926027,3101900,1,46395.0,32042.0,14353.0
Guarded rank routes,V224C,fresh_r1500_e106926027,3101901,0,141113.0,129122.0,11991.0
Guarded rank routes,V224C,fresh_r1500_e106926027,3101901,1,141113.0,129122.0,11991.0
Guarded rank routes,V224C,fresh_r1500_e106929766,3101900,0,46395.0,32042.0,14353.0
Guarded rank routes,V224C,fresh_r1500_e106929766,3101900,1,46395.0,32042.0,14353.0
Guarded rank routes,V224C,fresh_r1500_e106929766,3101901,0,141113.0,129122.0,11991.0
Guarded rank routes,V224C,fresh_r1500_e106929766,3101901,1,141113.0,129122.0,11991.0
Guarded rank routes,V224C,fresh_r150_e106930350,3101900,0,47421.0,42308.0,5113.0
Guarded rank routes,V224C,fresh_r150_e106930350,3101900,1,47421.0,42308.0,5113.0
Guarded rank routes,V224C,fresh_r150_e106930350,3101901,0,142838.0,138549.0,4289.0
Guarded rank routes,V224C,fresh_r150_e106930350,3101901,1,142838.0,138549.0,4289.0
Guarded rank routes,V224C,fresh_r150_e106930604,3101900,0,47262.0,42267.0,4995.0
Guarded rank routes,V224C,fresh_r150_e106930604,3101900,1,47262.0,42267.0,4995.0
Guarded rank routes,V224C,fresh_r150_e106930604,3101901,0,142689.0,137718.0,4971.0
Guarded rank routes,V224C,fresh_r150_e106930604,3101901,1,142689.0,137718.0,4971.0
Guarded rank routes,V224C,fresh_r1_e106928802,3101900,0,49228.0,27586.0,21642.0
Guarded rank routes,V224C,fresh_r1_e106928802,3101900,1,49228.0,27586.0,21642.0
Guarded rank routes,V224C,fresh_r1_e106928802,3101901,0,155006.0,138666.0,16340.0
Guarded rank routes,V224C,fresh_r1_e106928802,3101901,1,155006.0,138666.0,16340.0
Guarded rank routes,V224C,fresh_r1_e106932415,3101900,0,50014.0,22962.0,27052.0
Guarded rank routes,V224C,fresh_r1_e106932415,3101900,1,50014.0,22962.0,27052.0
Guarded rank routes,V224C,fresh_r1_e106932415,3101901,0,153665.0,132511.0,21154.0
Guarded rank routes,V224C,fresh_r1_e106932415,3101901,1,153665.0,132511.0,21154.0
Guarded rank routes,V224C,fresh_r2_e106928797,3101900,0,96691.0,83148.0,13543.0
Guarded rank routes,V224C,fresh_r2_e106928797,3101900,1,96691.0,83148.0,13543.0
Guarded rank routes,V224C,fresh_r2_e106928797,3101901,0,163283.0,105795.0,57488.0
Guarded rank routes,V224C,fresh_r2_e106928797,3101901,1,163283.0,105795.0,57488.0
Guarded rank routes,V224C,fresh_r2_e106932485,3101900,0,74585.0,45525.0,29060.0
Guarded rank routes,V224C,fresh_r2_e106932485,3101900,1,74585.0,45525.0,29060.0
Guarded rank routes,V224C,fresh_r2_e106932485,3101901,0,145399.0,105427.0,39972.0
Guarded rank routes,V224C,fresh_r2_e106932485,3101901,1,145399.0,105427.0,39972.0
Guarded rank routes,V224C,fresh_r3_e106932415,3101900,0,46013.0,36287.0,9726.0
Guarded rank routes,V224C,fresh_r3_e106932415,3101900,1,46013.0,36287.0,9726.0
Guarded rank routes,V224C,fresh_r3_e106932415,3101901,0,140110.0,135790.0,4320.0
Guarded rank routes,V224C,fresh_r3_e106932415,3101901,1,140110.0,135790.0,4320.0
Guarded rank routes,V224C,fresh_r3_e106932498,3101900,0,53060.0,53592.0,-532.0
Guarded rank routes,V224C,fresh_r3_e106932498,3101900,1,53060.0,53592.0,-532.0
Guarded rank routes,V224C,fresh_r3_e106932498,3101901,0,143399.0,122112.0,21287.0
Guarded rank routes,V224C,fresh_r3_e106932498,3101901,1,143399.0,122112.0,21287.0
Guarded rank routes,V224C,fresh_r400_e106931700,3101900,0,47512.0,33941.0,13571.0
Guarded rank routes,V224C,fresh_r400_e106931700,3101900,1,47512.0,33941.0,13571.0
Guarded rank routes,V224C,fresh_r400_e106931700,3101901,0,143669.0,117776.0,25893.0
Guarded rank routes,V224C,fresh_r400_e106931700,3101901,1,143669.0,117776.0,25893.0
Guarded rank routes,V224C,fresh_r400_e106932963,3101900,0,47544.0,33905.0,13639.0
Guarded rank routes,V224C,fresh_r400_e106932963,3101900,1,47544.0,33905.0,13639.0
Guarded rank routes,V224C,fresh_r400_e106932963,3101901,0,143680.0,117771.0,25909.0
Guarded rank routes,V224C,fresh_r400_e106932963,3101901,1,143680.0,117771.0,25909.0
Guarded rank routes,V224C,fresh_r4_e106929650,3101900,0,46962.0,42776.0,4186.0
Guarded rank routes,V224C,fresh_r4_e106929650,3101900,1,46962.0,42776.0,4186.0
Guarded rank routes,V224C,fresh_r4_e106929650,3101901,0,141690.0,139763.0,1927.0
Guarded rank routes,V224C,fresh_r4_e106929650,3101901,1,141690.0,139763.0,1927.0
Guarded rank routes,V224C,fresh_r4_e106929856,3101900,0,46766.0,42856.0,3910.0
Guarded rank routes,V224C,fresh_r4_e106929856,3101900,1,46766.0,42856.0,3910.0
Guarded rank routes,V224C,fresh_r4_e106929856,3101901,0,142081.0,138327.0,3754.0
Guarded rank routes,V224C,fresh_r4_e106929856,3101901,1,142081.0,138327.0,3754.0
Guarded rank routes,V224C,fresh_r50_e106928135,3101900,0,54801.0,50746.0,4055.0
Guarded rank routes,V224C,fresh_r50_e106928135,3101900,1,54801.0,50746.0,4055.0
Guarded rank routes,V224C,fresh_r50_e106928135,3101901,0,142902.0,137410.0,5492.0
Guarded rank routes,V224C,fresh_r50_e106928135,3101901,1,142902.0,137410.0,5492.0
Guarded rank routes,V224C,fresh_r50_e106931659,3101900,0,56944.0,49622.0,7322.0
Guarded rank routes,V224C,fresh_r50_e106931659,3101900,1,56944.0,49622.0,7322.0
Guarded rank routes,V224C,fresh_r50_e106931659,3101901,0,162630.0,156678.0,5952.0
Guarded rank routes,V224C,fresh_r50_e106931659,3101901,1,162630.0,156678.0,5952.0
Guarded rank routes,V224C,fresh_r5_e106932413,3101900,0,57830.0,46387.0,11443.0
Guarded rank routes,V224C,fresh_r5_e106932413,3101900,1,57830.0,46387.0,11443.0
Guarded rank routes,V224C,fresh_r5_e106932413,3101901,0,151665.0,102050.0,49615.0
Guarded rank routes,V224C,fresh_r5_e106932413,3101901,1,151665.0,102050.0,49615.0
Guarded rank routes,V224C,fresh_r5_e106932688,3101900,0,89926.0,66499.0,23427.0
Guarded rank routes,V224C,fresh_r5_e106932688,3101900,1,89926.0,66499.0,23427.0
Guarded rank routes,V224C,fresh_r5_e106932688,3101901,0,128563.0,68079.0,60484.0
Guarded rank routes,V224C,fresh_r5_e106932688,3101901,1,128563.0,68079.0,60484.0
Guarded rank routes,V224C,fresh_r6_e106931569,3101900,0,47921.0,41874.0,6047.0
Guarded rank routes,V224C,fresh_r6_e106931569,3101900,1,47921.0,41874.0,6047.0
Guarded rank routes,V224C,fresh_r6_e106931569,3101901,0,146121.0,138744.0,7377.0
Guarded rank routes,V224C,fresh_r6_e106931569,3101901,1,146121.0,138744.0,7377.0
Guarded rank routes,V224C,fresh_r6_e106932498,3101900,0,55364.0,36539.0,18825.0
Guarded rank routes,V224C,fresh_r6_e106932498,3101900,1,55364.0,36539.0,18825.0
Guarded rank routes,V224C,fresh_r6_e106932498,3101901,0,164463.0,65923.0,98540.0
Guarded rank routes,V224C,fresh_r6_e106932498,3101901,1,164463.0,65923.0,98540.0
Guarded rank routes,V224C,fresh_r700_e106928070,3101900,0,47107.0,41380.0,5727.0
Guarded rank routes,V224C,fresh_r700_e106928070,3101900,1,47107.0,41380.0,5727.0
Guarded rank routes,V224C,fresh_r700_e106928070,3101901,0,150973.0,146077.0,4896.0
Guarded rank routes,V224C,fresh_r700_e106928070,3101901,1,150973.0,146077.0,4896.0
Guarded rank routes,V224C,fresh_r700_e106931605,3101900,0,47084.0,41566.0,5518.0
Guarded rank routes,V224C,fresh_r700_e106931605,3101900,1,47084.0,41566.0,5518.0
Guarded rank routes,V224C,fresh_r700_e106931605,3101901,0,142194.0,137095.0,5099.0
Guarded rank routes,V224C,fresh_r700_e106931605,3101901,1,142194.0,137095.0,5099.0
Guarded rank routes,V224C,fresh_r7_e106936294,3102900,0,86469.0,73956.0,12513.0
Guarded rank routes,V224C,fresh_r7_e106936294,3102900,1,86469.0,73956.0,12513.0
Guarded rank routes,V224C,fresh_r7_e106936294,3102901,0,116906.0,73676.0,43230.0
Guarded rank routes,V224C,fresh_r7_e106936294,3102901,1,116906.0,73676.0,43230.0
Guarded rank routes,V224C,fresh_r7_e106936585,3102900,0,84490.0,70486.0,14004.0
Guarded rank routes,V224C,fresh_r7_e106936585,3102900,1,84490.0,70486.0,14004.0
Guarded rank routes,V224C,fresh_r7_e106936585,3102901,0,113699.0,73001.0,40698.0
Guarded rank routes,V224C,fresh_r7_e106936585,3102901,1,113699.0,73001.0,40698.0
Guarded rank routes,V224C,fresh_r8_e106935230,3102900,0,71817.0,46854.0,24963.0
Guarded rank routes,V224C,fresh_r8_e106935230,3102900,1,71817.0,46854.0,24963.0
Guarded rank routes,V224C,fresh_r8_e106935230,3102901,0,79152.0,65319.0,13833.0
Guarded rank routes,V224C,fresh_r8_e106935230,3102901,1,79152.0,65319.0,13833.0
Guarded rank routes,V224C,fresh_r8_e106936601,3102900,0,99171.0,72633.0,26538.0
Guarded rank routes,V224C,fresh_r8_e106936601,3102900,1,99171.0,72633.0,26538.0
Guarded rank routes,V224C,fresh_r8_e106936601,3102901,0,114427.0,83681.0,30746.0
Guarded rank routes,V224C,fresh_r8_e106936601,3102901,1,114427.0,83681.0,30746.0
Guarded rank routes,V224C,fresh_r9_e106935608,3102900,0,73059.0,67723.0,5336.0
Guarded rank routes,V224C,fresh_r9_e106935608,3102900,1,73059.0,67723.0,5336.0
Guarded rank routes,V224C,fresh_r9_e106935608,3102901,0,114177.0,88941.0,25236.0
Guarded rank routes,V224C,fresh_r9_e106935608,3102901,1,114177.0,88941.0,25236.0
Guarded rank routes,V224C,fresh_r9_e106936585,3102900,0,73825.0,70766.0,3059.0
Guarded rank routes,V224C,fresh_r9_e106936585,3102900,1,73825.0,70766.0,3059.0
Guarded rank routes,V224C,fresh_r9_e106936585,3102901,0,114117.0,86696.0,27421.0
Guarded rank routes,V224C,fresh_r9_e106936585,3102901,1,114117.0,86696.0,27421.0
Guarded rank routes,V221B,fresh_r1000_e106929043,3101900,0,48708.0,36505.0,12203.0
Guarded rank routes,V221B,fresh_r1000_e106929043,3101900,1,48708.0,36505.0,12203.0
Guarded rank routes,V221B,fresh_r1000_e106929043,3101901,0,142992.0,115835.0,27157.0
Guarded rank routes,V221B,fresh_r1000_e106929043,3101901,1,142992.0,115835.0,27157.0
Guarded rank routes,V221B,fresh_r1000_e106932726,3101900,0,48254.0,32228.0,16026.0
Guarded rank routes,V221B,fresh_r1000_e106932726,3101900,1,48254.0,32228.0,16026.0
Guarded rank routes,V221B,fresh_r1000_e106932726,3101901,0,141985.0,127753.0,14232.0
Guarded rank routes,V221B,fresh_r1000_e106932726,3101901,1,141985.0,127753.0,14232.0
Guarded rank routes,V221B,fresh_r10_e106932725,3102900,0,69950.0,61990.0,7960.0
Guarded rank routes,V221B,fresh_r10_e106932725,3102900,1,69950.0,61990.0,7960.0
Guarded rank routes,V221B,fresh_r10_e106932725,3102901,0,113107.0,75063.0,38044.0
Guarded rank routes,V221B,fresh_r10_e106932725,3102901,1,113107.0,75063.0,38044.0
Guarded rank routes,V221B,fresh_r10_e106936321,3102900,0,67080.0,63235.0,3845.0
Guarded rank routes,V221B,fresh_r10_e106936321,3102900,1,67080.0,63235.0,3845.0
Guarded rank routes,V221B,fresh_r10_e106936321,3102901,0,110256.0,85598.0,24658.0
Guarded rank routes,V221B,fresh_r10_e106936321,3102901,1,110256.0,85598.0,24658.0
Guarded rank routes,V221B,fresh_r1500_e106926027,3101900,0,47006.0,32056.0,14950.0
Guarded rank routes,V221B,fresh_r1500_e106926027,3101900,1,47006.0,32056.0,14950.0
Guarded rank routes,V221B,fresh_r1500_e106926027,3101901,0,141813.0,129034.0,12779.0
Guarded rank routes,V221B,fresh_r1500_e106926027,3101901,1,141813.0,129034.0,12779.0
Guarded rank routes,V221B,fresh_r1500_e106929766,3101900,0,47006.0,32056.0,14950.0
Guarded rank routes,V221B,fresh_r1500_e106929766,3101900,1,47006.0,32056.0,14950.0
Guarded rank routes,V221B,fresh_r1500_e106929766,3101901,0,141813.0,129034.0,12779.0
Guarded rank routes,V221B,fresh_r1500_e106929766,3101901,1,141813.0,129034.0,12779.0
Guarded rank routes,V221B,fresh_r150_e106930350,3101900,0,47566.0,42925.0,4641.0
Guarded rank routes,V221B,fresh_r150_e106930350,3101900,1,47566.0,42925.0,4641.0
Guarded rank routes,V221B,fresh_r150_e106930350,3101901,0,142696.0,139444.0,3252.0
Guarded rank routes,V221B,fresh_r150_e106930350,3101901,1,142696.0,139444.0,3252.0
Guarded rank routes,V221B,fresh_r150_e106930604,3101900,0,47407.0,42884.0,4523.0
Guarded rank routes,V221B,fresh_r150_e106930604,3101900,1,47407.0,42884.0,4523.0
Guarded rank routes,V221B,fresh_r150_e106930604,3101901,0,142546.0,138613.0,3933.0
Guarded rank routes,V221B,fresh_r150_e106930604,3101901,1,142546.0,138613.0,3933.0
Guarded rank routes,V221B,fresh_r1_e106928802,3101900,0,49269.0,27744.0,21525.0
Guarded rank routes,V221B,fresh_r1_e106928802,3101900,1,49269.0,27744.0,21525.0
Guarded rank routes,V221B,fresh_r1_e106928802,3101901,0,155468.0,138876.0,16592.0
Guarded rank routes,V221B,fresh_r1_e106928802,3101901,1,155468.0,138876.0,16592.0
